candidacy_img,name,gender,address,education,experience,job,birth,district_code,party,criminal,candidacy_id
/photo_20160413/Sd4900/Gsg4901/Sgg2490102/Hb100118825/gicho/thumbnail.100118825.jpg,부상일,남,제주특별자치도 제주시 연삼로,서울대학교 법과대학 사법학과 졸업,"(전)제주대학교 법정대학 법학전문대학원 교수,(전)한나라당((현)새누리당)제주도당위원장",변호사,"1971/08/19,(44세)",2490102,새누리당,없음,100118825
/photo_20160413/Sd4900/Gsg4901/Sgg2490102/Hb100118984/gicho/thumbnail.100118984.jpg,오영훈,남,제주특별자치도 제주시 신산로15길,제주대학교 경영대학원 졸업(경영학 석사),"(전)제주특별자치도의회 민주당 원내대표,(전)8,9대 제주특별자치도의회 의원",(사)제주미래비전연구원장,"1968/12/14,(47세)",2490102,더불어민주당,1건,100118984
/photo_20160413/Sd4900/Gsg4901/Sgg2490102/Hb100119741/gicho/thumbnail.100119741.jpg,오수용,남,제주특별자치도 제주시 화삼로,"미 템플대학교대학원 졸업(법학석사, 2001.9.~2002.5.)","(현)미 뉴욕주 변호사 자격 취득,(현)국민의당중앙당 지역발전특위 위원장",제주대학교 법학전문대학원 교수,"1962/07/30,(53세)",2490102,국민의당,1건,100119741
/photo_20160413/Sd4900/Gsg4901/Sgg2490102/Hb100118846/gicho/thumbnail.100118846.jpg,차주홍,남,제주특별자치도 제주시 조천읍 신촌9길,제주대학교 경영대학원 졸업(석사),"(전)한국방송통신대학교 제주지역 제17대 총학생회장,(현)한나라당 부총재",(주)대명교통 대표이사,"1958/03/27,(58세)",2490102,한나라당,6건,100118846
/photo_20160413/Sd4900/Gsg4902/Sgg2490201/Hb100118845/gicho/thumbnail.100118845.jpg,강지용,남,제주특별자치도 서귀포시 하논로,고려대학교 농업경제학과 대학원  졸업(경제학 박사),"(전) 새누리당 서귀포시 당협위원장,(현) 제주대학교 산업응용경제학과 교수",제주대학교 교수,"1952/08/27,(63세)",2490201,새누리당,1건,100118845
/photo_20160413/Sd4900/Gsg4902/Sgg2490201/Hb100119000/gicho/thumbnail.100119000.jpg,위성곤,남,제주특별자치도 서귀포시 태평로,제주대학교 행정대학원(석사) 정치외교학과 정치학전공 수료,"(전)제주특별자치도의원(8, 9, 10대),(전)제주대학교 총학생회장",정당인,"1968/01/20,(48세)",2490201,더불어민주당,1건,100119000
/photo_20160413/Sd4900/Gsg4901/Sgg2490101/Hb100118454/gicho/thumbnail.100118454.jpg,양치석,남,제주특별자치도 제주시 애월읍 하귀3길,한국방송통신대학교 경영학과 재학,"(전)제주도 농축산식품국장,(현)새누리당제주도당부위원장",정당인,"1957/06/15,(58세)",2490101,새누리당,없음,100118454
/photo_20160413/Sd4900/Gsg4901/Sgg2490101/Hb100119827/gicho/thumbnail.100119827.jpg,강창일,남,제주특별자치도 제주시 과원북2길,"동경대학대학원 석·박사수료, 문학박사/동양사학('85.4.~'94.3.)","(전)국회 산업통상자원위원장,(현)국회 예산결산특별위원회 위원",국회의원,"1952/01/28,(64세)",2490101,더불어민주당,없음,100119827
/photo_20160413/Sd4900/Gsg4901/Sgg2490101/Hb100119710/gicho/thumbnail.100119710.jpg,장성철,남,제주특별자치도 제주시 도령로7길,제주대학교 대학원 농업경제학과 박사과정 수료,"(전)제주특별자치도 정책기획관,(현)(주)제주팜플러스 대표이사",기업인,"1968/08/24,(47세)",2490101,국민의당,없음,100119710
/photo_20160413/Sd4700/Gsg4710/Sgg2471001/Hb100119984/gicho/thumbnail.100119984.jpg,김종태,남,경상북도 상주시 냉림서성길,동국대학교 행정대학원 행정학석사(방위산업학),"(전)국군기무사령관,(현)19대 국회의원",국회의원,"1949/03/16,(67세)",2471001,새누리당,없음,100119984
/photo_20160413/Sd4700/Gsg4710/Sgg2471001/Hb100119976/gicho/thumbnail.100119976.jpg,김영태,남,경상북도 상주시 공검면 비재로,경북대 정책정보대학원 석사과정 수료(도시 및 지역개발 전공),"(전)동아일보 기자,(현)주식회사토리식품 대표이사",정당인,"1965/02/08,(51세)",2471001,더불어민주당,1건,100119976
/photo_20160413/Sd4700/Gsg4709/Sgg2470901/Hb100118391/gicho/thumbnail.100118391.JPG,이만희,남,경상북도 영천시 고경면 거곡로,고려대학정책대학원(공공행정학 석사) 졸업,"(전)경기지방경찰청장,(전)인사혁신처 소청위 상임위원",정당인,"1963/12/11,(52세)",2470901,새누리당,없음,100118391
/photo_20160413/Sd4700/Gsg4709/Sgg2470901/Hb100118482/gicho/thumbnail.100118482.JPG,최기문,남,경상북도 영천시 창신1길,동국대학교 대학원 행정학과 졸업(행정학 박사),"(전)제11대 대한민국 경찰청장,(전)(주)한화건설 고문",무직,"1952/08/25,(63세)",2470901,무소속,1건,100118482
/photo_20160413/Sd4700/Gsg4713/Sgg2471302/Hb100120226/gicho/thumbnail.100120226.jpg,최경환,남,경상북도 경산시 선비길,"미국 위스콘신대학교 대학원 경제학 졸업(경제학박사, 1987.9~1991.5)","(전)새누리당 원내대표,(전)경제부총리 겸 기획재정부장관",국회의원,"1955/02/27,(61세)",2471302,새누리당,없음,100120226
/photo_20160413/Sd4700/Gsg4713/Sgg2471302/Hb100119367/gicho/thumbnail.100119367.jpg,배윤주,여,경상북도 경산시 경산로15길,경산대학교(현.대구한의대학교) 보건관리학전공/산업안전보건학 졸업,"(전)경상병원 노동조합 사무장,(현)정의당 전국위원",정당인,"1979/04/23,(36세)",2471302,정의당,1건,100119367
/photo_20160413/Sd4700/Gsg4717/Sgg2471701/Hb100119799/gicho/thumbnail.100119799.jpg,이완영,남,경상북도 칠곡군 왜관읍 석전로,영남대학교 행정학과 졸업,"(전)대구지방노동청장,(현)국회의원",국회의원,"1957/07/07,(58세)",2471701,새누리당,없음,100119799
/photo_20160413/Sd4700/Gsg4717/Sgg2471701/Hb100120130/gicho/thumbnail.100120130.jpg,박장호,남,경상북도 고령군 대가야읍 덕경길,대구대학교 대학원 석사과정 경제학과(경제정책전공) 수료,"(전)주식회사 대가야신문 대표이사(발행인),(현)더불어민주당 부대변인",정당인,"1974/02/06,(42세)",2471701,더불어민주당,없음,100120130
/photo_20160413/Sd4700/Gsg4722/Sgg2472201/Hb100119679/gicho/thumbnail.100119679.JPG,강석호,남,경상북도 영덕군 영덕읍 군청길,한국외국어대학교 스페인어과 졸업,"(전) 새누리당 제1사무부총장,(현) 제19대 국회의원",정치인(국회의원),"1955/12/03,(60세)",2472201,새누리당,없음,100119679
/photo_20160413/Sd4700/Gsg4722/Sgg2472201/Hb100120575/gicho/thumbnail.100120575.jpg,이귀영,남,경상북도 울진군 기성면 황보1길,미국뉴욕 컬럼비아대학교 대학원 석사졸업 (건축 및 도시설계학) [1990.5~1991.5],"(전)한나라당 여의도연구소 정책자문위원,(현)미국연방 공인건축사",미국연방 공인건축사,"1964/03/27,(52세)",2472201,무소속,없음,100120575
/photo_20160413/Sd4700/Gsg4722/Sgg2472201/Hb100118857/gicho/thumbnail.100118857.JPG,홍성태,남,경상북도 봉화군 봉화읍 솔안1길,고려대학교 정책대학원 도시 및 지방행정학과 석사과정 수료,"(전)박근혜 대통령 후보 중앙선대위 총괄직능본부 NGO담당특보,(전)(사)한국JC 제45대 중앙회장",대한건업대표,"1956/07/07,(59세)",2472201,무소속,3건,100118857
/photo_20160413/Sd4700/Gsg4708/Sgg2470801/Hb100118320/gicho/thumbnail.100118320.jpg,최교일,남,경상북도 영주시 구성로142번길,고려대학교 법학과 졸업,"(전)서울중앙지검 검사장,(현)변호사",변호사,"1962/02/28,(54세)",2470801,새누리당,없음,100118320
/photo_20160413/Sd4700/Gsg4708/Sgg2470801/Hb100120067/gicho/thumbnail.100120067.jpg,엄재정,남,경상북도 예천군 풍양면 상풍로,상주농잠고등전문학교 잠업과(현 경북대학교) 졸업,"(전)정당인,(현)전국 농민회 총연맹 예천군 사무국장",농업인,"1957/04/10,(59세)",2470801,더불어민주당,없음,100120067
/photo_20160413/Sd4700/Gsg4708/Sgg2470801/Hb100119327/gicho/thumbnail.100119327.jpg,김수철,남,경상북도 문경시 매봉1길,동국대학교 대학원 정치학과 졸업(정치학박사),"(전)동국대학교 정치행정학부 객원교수,(현)풍천실업주식회사 회장",풍천실업주식회사 회장,"1949/03/15,(67세)",2470801,무소속,없음,100119327
/photo_20160413/Sd4700/Gsg4707/Sgg2470702/Hb100118458/gicho/thumbnail.100118458.jpg,장석춘,남,경상북도 구미시 인동36길,청암고등학교 졸업,"(전)대통령 고용노동 특별보좌관,(전)한국노동조합총연맹위원장",정당인,"1957/08/18,(58세)",2470702,새누리당,없음,100118458
/photo_20160413/Sd4700/Gsg4707/Sgg2470702/Hb100119920/gicho/thumbnail.100119920.jpg,김태환,남,경상북도 구미시 장천면 강동로,연세대학교 정치외교학과 졸업,"(전)국회안전행정위원회 위원장,(현)제19대 국회의원",국회의원,"1943/09/24,(72세)",2470702,무소속,없음,100119920
/photo_20160413/Sd4700/Gsg4705/Sgg2470501/Hb100119665/gicho/thumbnail.100119665.JPG,이철우,남,경상북도 김천시 삼락택지길,연세대학교 행정대학원 졸업(정치학석사),"(전)경상북도 정무부지사,(현)제19대 국회의원",국회의원,"1955/08/15,(60세)",2470501,새누리당,1건,100119665
/photo_20160413/Sd4700/Gsg4705/Sgg2470501/Hb100118592/gicho/thumbnail.100118592.JPG,박판수,남,경상북도 김천시 부곡길,영남대학교대학원 철학과 졸업(철학 박사),"(전)제18대박근혜대통령후보 경북통합위원회 수석본부장,(현)대한적십자사 경상북도지사 상임위원",박정희대통령향수관 관장,"1952/12/08,(63세)",2470501,무소속,없음,100118592
/photo_20160413/Sd4700/Gsg4704/Sgg2470401/Hb100118999/gicho/thumbnail.100118999.jpg,김석기,남,경상북도 경주시 용담로,동국대학교 행정대학원 공안행정학과 졸업(행정학석사),"(전)서울지방경찰청장,(전)한국공항공사사장",정당인,"1954/08/06,(61세)",2470401,새누리당,없음,100118999
/photo_20160413/Sd4700/Gsg4704/Sgg2470401/Hb100119758/gicho/thumbnail.100119758.JPG,이상덕,남,경상북도 경주시 태종로,영남대학교 법정대학 법학과 졸업,"(전)제17대 대통령선거 노무현후보선거대책위원회 불교특별위원회 기획국장,(현)더불어민주당 경주시지역위원회 위원장",정당인,"1965/09/11,(50세)",2470401,더불어민주당,2건,100119758
/photo_20160413/Sd4700/Gsg4704/Sgg2470401/Hb100118979/gicho/thumbnail.100118979.jpg,정종복,남,경상북도 경주시 황성로,서울대학교 법과대학 행정학과 졸업,"(전)제17대 국회의원(경주시),(전)한나라당 제1사무부총장",변호사,"1950/07/14,(65세)",2470401,무소속,없음,100118979
/photo_20160413/Sd4700/Gsg4702/Sgg2470201/Hb100120277/gicho/thumbnail.100120277.jpg,박명재,남,경상북도 포항시 남구 서동로,연세대학교 행정대학원 졸업(행정학석사),"(전)행정자치부장관,(현)19대 국회의원",국회의원,"1947/07/05,(68세)",2470201,새누리당,없음,100120277
/photo_20160413/Sd4700/Gsg4702/Sgg2470201/Hb100120362/gicho/thumbnail.100120362.jpg,박승억,남,경상북도 포항시 남구 축항로72번길,동국대학교 국사학과 졸업,"(현)민주노총 전국플랜트건설노동조합 포항지부 교육선전부장,(현)민중연합당 경상북도당 비정규직철폐위원장",플랜트건설노동자,"1970/04/04,(46세)",2470201,민중연합당,1건,100120362
/photo_20160413/Sd4700/Gsg4702/Sgg2470201/Hb100120707/gicho/thumbnail.100120707.jpg,임영숙,여,경상북도 포항시 남구 희망대로,동국대학교 사회과학대학원 사회복지학과 졸업(사회복지학 석사),"(전) 4, 5, 6대 포항시의회 의원,(현) 행복한 가게 공동 대표",행복한 가게 공동대표,"1963/07/05,(52세)",2470201,무소속,2건,100120707
/photo_20160413/Sd4700/Gsg4707/Sgg2470701/Hb100118836/gicho/thumbnail.100118836.jpg,백승주,남,경상북도 구미시 박정희로,경북대학교 대학원 정치학과 졸업(정치학 박사),"(전)국방부 차관,(전)제18대 대통령직 인수위원회 외교국방통일분과 전문위원",한국산업개발연구원 고문,"1961/03/20,(55세)",2470701,새누리당,1건,100118836
/photo_20160413/Sd4700/Gsg4707/Sgg2470701/Hb100120307/gicho/thumbnail.100120307.jpg,남수정,여,경상북도 구미시 구미대로,대구가톨릭대학교 도서관학과 졸업,"(전)대구가톨릭대학교 사회과학대 학생회장,(현)민주노총 전국학교비정규직노동조합 경북지부 사무처장",교무행정사,"1981/09/22,(34세)",2470701,민중연합당,없음,100120307
/photo_20160413/Sd4700/Gsg4704/Sgg2470401/Hb100120158/gicho/thumbnail.100120158.jpg,권영국,남,경상북도 경주시 충효3길,서울대학교 공과대학 금속공과 졸업,"(전)민주사회를 위한 변호사모임 노동위원장,(전)용산참사 철거민측 변호인",변호사,"1963/08/15,(52세)",2470401,무소속,2건,100120158
/photo_20160413/Sd4700/Gsg4706/Sgg2470601/Hb100119667/gicho/thumbnail.100119667.jpg,김광림,남,경상북도 안동시 영가로,경희대학교 대학원 행정학 박사,"(전)재정경제부 차관,(현)제19대 안동시 국회의원(재선)",국회의원,"1948/04/28,(67세)",2470601,새누리당,없음,100119667
/photo_20160413/Sd4700/Gsg4706/Sgg2470601/Hb100118995/gicho/thumbnail.100118995.jpg,이성노,남,경상북도 안동시 길주길,미국 테네시주립대학교 대학원 정치학 박사(1992~1997),"(전)안동대학교 사회적기업 육성 사업단장,(현)안동대학교 행정학과 정교수",안동대학교 정교수,"1959/10/14,(56세)",2470601,더불어민주당,없음,100118995
/photo_20160413/Sd4700/Gsg4706/Sgg2470601/Hb100119144/gicho/thumbnail.100119144.jpg,박인우,남,경상북도 안동시 감나무5길,포항공과대학교 대학원 전자전기공학과 졸업(공학박사),"(전)가톨릭상지대학교 교수,(현)녹색환경지도자협회 대표",정당인,"1961/08/20,(54세)",2470601,국민의당,없음,100119144
/photo_20160413/Sd4700/Gsg4701/Sgg2470101/Hb100119484/gicho/thumbnail.100119484.jpg,김정재,여,경상북도 포항시 북구 대안길,이화여자대학교 대학원 정치외교학과 졸업(정치학석사),"(전) 새누리당 중앙당 부대변인,(전) 한나라당 중앙여성위원회 기획분과위원장",정당인,"1966/02/15,(50세)",2470101,새누리당,없음,100119484
/photo_20160413/Sd4700/Gsg4701/Sgg2470101/Hb100118328/gicho/thumbnail.100118328.jpg,오중기,남,경상북도 포항시 북구 새천년대로,영남대학교 철학과 졸업,"(전) 경상북도 도지사 후보,(현) 더불어민주당 경북도당위원장",정당인,"1967/07/23,(48세)",2470101,더불어민주당,1건,100118328
/photo_20160413/Sd4700/Gsg4701/Sgg2470101/Hb100118816/gicho/thumbnail.100118816.jpg,박창호,남,경상북도 포항시 북구 새천년대로1123번길,위덕대학교 사회복지전공 졸업,"(전) 포항환경운동연합 위원장,(현) 정의당 경북도당 위원장",정당인,"1966/06/01,(49세)",2470101,정의당,2건,100118816
/photo_20160413/Sd2700/Gsg2707/Sgg2270703/Hb100119811/gicho/thumbnail.100119811.jpg,조원진,남,대구광역시 달서구 장기로,영남대학교 행정대학원 정책분석학과 졸업(행정학 석사),"(현)제19대 국회의원,(현)새누리당 원내수석부대표",국회의원,"1959/01/07,(57세)",2270703,새누리당,1건,100119811
/photo_20160413/Sd2700/Gsg2707/Sgg2270703/Hb100120662/gicho/thumbnail.100120662.jpg,김부기,남,대구광역시 달서구 월곡로27길,경북대학교 행정대학원 도시행정전공 졸업(행정학 석사),"(전) 제18대 대통령선거 박근혜후보 국민행복 네트워크 통일안보특보,(전) 18대 대통령선거 새누리당 홍보네트워크 국민참여 홍보단장",정당인,"1956/05/18,(59세)",2270703,친반통일당,없음,100120662
/photo_20160413/Sd2700/Gsg2707/Sgg2270703/Hb100120308/gicho/thumbnail.100120308.jpg,조석원,남,경상북도 경산시 둥지로10길,영남대학교 문과대학 사학과 졸업,"(전) 세월호참사 진실규명 수요서명모임 회원,(현) 대구경북 민주통일정치포럼 사무국장",사회단체활동가,"1982/03/06,(34세)",2270703,무소속,1건,100120308
/photo_20160413/Sd4700/Gsg4701/Sgg2470101/Hb100118329/gicho/thumbnail.100118329.jpg,박승호,남,경상북도 포항시 북구 대안길,한국체육대학교 체육학과 대학원 박사과정 졸업(이학박사),"(전) 대통령 비서실 행정관,(전) 포항시장(민선4기,5기)",정치인,"1957/08/05,(58세)",2470101,무소속,없음,100118329
/photo_20160413/Sd2700/Gsg2708/Sgg2270801/Hb100119352/gicho/thumbnail.100119352.jpg,추경호,남,대구광역시 달성군 화원읍 비슬로539길,고려대학교 경영학과 졸업,"(전)국무조정실장(장관급),(전)청와대 경제금융비서관",정당인,"1960/07/29,(55세)",2270801,새누리당,없음,100119352
/photo_20160413/Sd2700/Gsg2708/Sgg2270801/Hb100120605/gicho/thumbnail.100120605.jpg,조기석,남,대구광역시 달성군 화원읍 화원로2길,계명대학교대학원 경영학과 박사과정 재학,"(현)더불어민주당 대구시당 위원장,(현)더불어민주당 달성군 지역위원장",정당인,"1959/06/06,(56세)",2270801,더불어민주당,없음,100120605
/photo_20160413/Sd2700/Gsg2708/Sgg2270801/Hb100120394/gicho/thumbnail.100120394.jpg,조정훈,남,대구광역시 달성군 화원읍 명천로,대구보건전문대학 산업안전과 졸업,"(전)금속노조 대구지부 수석부지부장,(현)민주노총 대구지역본부 수석부본부장",노동자,"1975/01/06,(41세)",2270801,무소속,6건,100120394
/photo_20160413/Sd2700/Gsg2708/Sgg2270801/Hb100119487/gicho/thumbnail.100119487.jpg,구성재,남,대구광역시 달성군 다사읍 대실역북로,서울대학교 사회과학대학 심리학과 졸업,"(전)18대 대선 박근혜후보 중앙선대본부 부위원장,(전)조선일보 대구취재본부장",정치인,"1960/12/08,(55세)",2270801,무소속,없음,100119487
/photo_20160413/Sd2900/Gsg2905/Sgg2290502/Hb100120624/gicho/thumbnail.100120624.jpg,심정우,남,전라남도 여수시 웅남1길,연세대학교 행정대학원 졸업(석사),"(전) 새누리당 부대변인,(현) 호남대학교 관광경영학과 초빙교수",호남대학교 초빙교수,"1959/06/17,(56세)",2290502,새누리당,1건,100120624
/photo_20160413/Sd2900/Gsg2905/Sgg2290502/Hb100119593/gicho/thumbnail.100119593.jpg,이용섭,남,광주광역시 광산구 산월로,성균관대학교 대학원 경제학과 졸업(경제학 박사),"(전) 제18·19대 국회의원,(전) 건설교통부 장관",정당인,"1951/08/11,(64세)",2290502,더불어민주당,없음,100119593
/photo_20160413/Sd2900/Gsg2905/Sgg2290502/Hb100120173/gicho/thumbnail.100120173.jpg,권은희,여,광주광역시 광산구 월계로,연세대학교 법학대학원 졸업(법학석사),"(전) 권은희 법률사무소,(현) 광산구을 국회의원",제19대 국회의원,"1974/02/15,(42세)",2290502,국민의당,없음,100120173
/photo_20160413/Sd2900/Gsg2905/Sgg2290502/Hb100118795/gicho/thumbnail.100118795.JPG,문정은,여,광주광역시 광산구 목련로397번안길,성공회대학교 사회과학부 졸업,"(전) 정의당 부대표,(현) 정의당 광산구위원회 위원장",정당인,"1986/08/21,(29세)",2290502,정의당,없음,100118795
/photo_20160413/Sd2900/Gsg2905/Sgg2290502/Hb100120337/gicho/thumbnail.100120337.jpg,최경미,여,광주광역시 광산구 수등로258번길,광주경신여자고등학교 졸업,"(전) 통합진보당 소속 5.6대 광산구의회의원,(현) 광산구교육희망네트워크 집행위원장",정당인,"1967/05/28,(48세)",2290502,민중연합당,없음,100120337
/photo_20160413/Sd2900/Gsg2905/Sgg2290502/Hb100120198/gicho/thumbnail.100120198.jpg,한남숙,여,광주광역시 광산구 수완로74번길,광주대학교 대학원 토목공학과 졸업(공학석사),"(현) 충효국민운동본부 부총재,(현) 사단법인 무지개다문화가족이사",기업인,"1955/03/19,(61세)",2290502,무소속,4건,100120198
/photo_20160413/Sd2900/Gsg2905/Sgg2290501/Hb100120357/gicho/thumbnail.100120357.jpg,정윤,남,광주광역시 광산구 목련로,호남대학교 대학원 재학중,"(현) 광산구장애인협회 회장,(현) 행정사정윤사무소 대표",행정사,"1948/08/20,(67세)",2290501,새누리당,1건,100120357
/photo_20160413/Sd2900/Gsg2905/Sgg2290501/Hb100119991/gicho/thumbnail.100119991.jpg,이용빈,남,광주광역시 광산구 월곡산정로,전남대학교 의과대학 의학과 졸업,"(전) 광주광역시가정의학과의사회 회장,(현) 더불어민주당 정책위원회 부의장",의사,"1964/12/15,(51세)",2290501,더불어민주당,없음,100119991
/photo_20160413/Sd2900/Gsg2904/Sgg2290402/Hb100120310/gicho/thumbnail.100120310.jpg,이인호,남,전라남도 목포시 양을로,전남대학교 일반대학원 생명과학기술학과 졸업(공학박사),"(전)전남대학교 공과대학 고분자 섬유시스템공학과 객원교수,(현)주식회사 호산피앤티 대표이사",중소기업인,"1963/06/11,(52세)",2290402,새누리당,없음,100120310
/photo_20160413/Sd2900/Gsg2904/Sgg2290402/Hb100118473/gicho/thumbnail.100118473.jpg,이형석,남,광주광역시 북구 설죽로,전남대학교 일반대학원 정치학과 졸업(정치학석사),"(전)광주광역시 경제부시장,(전)참여정부 청와대 비서관",정당인,"1961/10/05,(54세)",2290402,더불어민주당,없음,100118473
/photo_20160413/Sd2900/Gsg2904/Sgg2290402/Hb100118349/gicho/thumbnail.100118349.jpg,최경환,남,광주광역시 북구 북문대로159번길,성균관대학교 사학과 졸업,"(전)김대중정부 청와대 공보비서관,(전)전남대학교 객원교수",(사) 김대중평화센터 공보실장 겸 대변인,"1959/07/28,(56세)",2290402,국민의당,2건,100118349
/photo_20160413/Sd2900/Gsg2904/Sgg2290402/Hb100120278/gicho/thumbnail.100120278.jpg,윤민호,남,광주광역시 북구 일곡마을로,조선대학교 자연과학대학 환경학과 4년 제적(1990.3.2~1997.9.24.),"(전)민주노동당 광주광역시당 위원장,(현)삼각동 송전선로 지중화 및 학습환경보호 비대위 공동위원장",정당인,"1970/09/09,(45세)",2290402,민중연합당,1건,100120278
/photo_20160413/Sd2600/Gsg2610/Sgg2261002/Hb100119320/gicho/thumbnail.100119320.JPG,윤상직,남,부산광역시 기장군 정관읍 정관로,서울대학교 사회과학대학 무역학과 졸업,"(전)산업통상자원부 장관,(전)지식경제부 제1차관",정당인,"1956/05/25,(59세)",2261002,새누리당,없음,100119320
/photo_20160413/Sd2600/Gsg2610/Sgg2261002/Hb100120169/gicho/thumbnail.100120169.JPG,조용우,남,부산광역시 기장군 기장읍 청강로,부산대학교 대학원 철학과 박사과정 수료,"(현)더불어민주당 부산광역시당 대변인,(현)더불어민주당 해운대구기장군을 지역위원장",정당인,"1967/03/12,(49세)",2261002,더불어민주당,2건,100120169
/photo_20160413/Sd2600/Gsg2616/Sgg2261601/Hb100118978/gicho/thumbnail.100118978.jpg,손수조,여,부산광역시 사상구 운산로,이화여자대학교 국어국문학과 졸업,"(전)새누리당 사상구 당협위원장,(전)박근혜대통령직속 청년위원회 청년발전분과위원장",정당인,"1985/04/08,(31세)",2261601,새누리당,없음,100118978
/photo_20160413/Sd2600/Gsg2616/Sgg2261601/Hb100118612/gicho/thumbnail.100118612.JPG,배재정,여,부산광역시 사상구 모라로110번길,부산대학교대학원 예술·문화와영상매체협동과정 수료(석사),"(전)부산일보 기자 ,(현)제19대국회의원(비례대표)",국회의원,"1968/02/16,(48세)",2261601,더불어민주당,없음,100118612
/photo_20160413/Sd2600/Gsg2616/Sgg2261601/Hb100119235/gicho/thumbnail.100119235.gif,장제원,남,부산광역시 사상구 백양대로342번길,중앙대학교 신문방송대학원 졸업(언론학석사),"(전)18대 국회의원(사상구),(전)국회예산결산특위 위원",정치인,"1967/04/13,(49세)",2261601,무소속,1건,100119235
/photo_20160413/Sd2600/Gsg2615/Sgg2261501/Hb100119911/gicho/thumbnail.100119911.jpg,유재중,남,부산광역시 수영구 광안해변로15번길,부산대학교대학원 법학 박사,"(전) 부산시 수영구 구청장(민선3,4기),(현) 부산시 수영구 제19대 국회의원",국회의원,"1956/03/27,(60세)",2261501,새누리당,1건,100119911
/photo_20160413/Sd2600/Gsg2615/Sgg2261501/Hb100118549/gicho/thumbnail.100118549.jpg,김성발,남,부산광역시 수영구 광일로20번길,부산대학교 기계공학과 졸업,"(현) 더불어민주당수영구지역위원장,(현) 더불어민주당정책위부의장",정당인,"1961/04/03,(55세)",2261501,더불어민주당,1건,100118549
/photo_20160413/Sd2600/Gsg2615/Sgg2261501/Hb100118437/gicho/thumbnail.100118437.jpg,배준현,남,부산광역시 수영구 수영로,부산대학교 대학원 정치외교학과 수료,"(전) 더불어민주당 수영구지역위원장,(현) 국민의당 중앙당 정책위 부의장",정당인,"1973/02/08,(43세)",2261501,국민의당,2건,100118437
/photo_20160413/Sd2900/Gsg2905/Sgg2290501/Hb100120184/gicho/thumbnail.100120184.jpg,김동철,남,광주광역시 광산구 사암로340번길,서울대학교 법학과 졸업,"(전) 김대중대통령 정무기획비서관,(현) 국회 국토교통위원장",제19대 국회의원,"1955/06/30,(60세)",2290501,국민의당,없음,100120184
/photo_20160413/Sd2900/Gsg2905/Sgg2290501/Hb100120186/gicho/thumbnail.100120186.jpg,나경채,남,서울특별시 관악구 난향9길,전남대학교 법과대학 법학과 졸업,"(전) 케이블티비 독점규제·난시청해소 전국대책위 집행위원장,(현) 정의당 공동대표",정당인,"1973/09/18,(42세)",2290501,정의당,1건,100120186
/photo_20160413/Sd2900/Gsg2905/Sgg2290501/Hb100120727/gicho/thumbnail.100120727.jpg,정형호,남,서울특별시 마포구 독막로,연세대학교 연합신학대학원 목회신학과 졸업,"(현) 민주당 사무총장,(현) 민주당 교육연수원장",정당인,"1956/02/05,(60세)",2290501,민주당,없음,100120727
/photo_20160413/Sd2900/Gsg2905/Sgg2290501/Hb100120312/gicho/thumbnail.100120312.jpg,김해정,여,광주광역시 광산구 임방울대로,조선대학교 화학공학과 졸업,"(전) 민주노동당 중앙대의원,(현) 학교비정규직노조광주지부 교육국장",노동자,"1977/04/28,(38세)",2290501,민중연합당,없음,100120312
/photo_20160413/Sd2900/Gsg2904/Sgg2290402/Hb100118371/gicho/thumbnail.100118371.jpg,노남수,남,광주광역시 북구 하서로,전남대학교 정책대학원 1학년 재학중,"(전)광주광역시 시민감사관,(현)사)광주장애인문화협회 후원회장",시민운동가,"1969/12/15,(46세)",2290402,무소속,1건,100118371
/photo_20160413/Sd2900/Gsg2904/Sgg2290402/Hb100120488/gicho/thumbnail.100120488.jpg,이영수,남,광주광역시 북구 양산제로,광주서석초등학교 졸업,"(전)(사)5.18민주화운동 구속자회 2대회장,(현)개헌추진국민연대 광주.전남위원회 위원장",종교인,"1952/02/13,(64세)",2290402,무소속,2건,100120488
/photo_20160413/Sd2600/Gsg2610/Sgg2261002/Hb100120090/gicho/thumbnail.100120090.JPG,이창우,남,부산광역시 기장군 정관읍 달산1길,부산대학교 국어국문학과 졸업,"(전)정의당부산시당 위원장,(현)정관지역대중교통문제해결을위한주민연대대표",시사만평가,"1961/12/01,(54세)",2261002,정의당,없음,100120090
/photo_20160413/Sd2600/Gsg2610/Sgg2261002/Hb100118942/gicho/thumbnail.100118942.JPG,박견목,남,부산광역시 기장군 정관읍 정관로,수원대학교 행정대학원 졸업(행정학석사),"(전)국군기무사령부 육군 준장,(전)여의도연구원 정책자문위원",부경대학교 방위과학기술연구소 계약교수,"1961/05/13,(54세)",2261002,무소속,없음,100118942
/photo_20160413/Sd2600/Gsg2612/Sgg2261201/Hb100120219/gicho/thumbnail.100120219.jpg,김세연,남,부산광역시 금정구 금강로,서울대 국제경제학과 졸,"(현)제19대 국회의원,(현)새누리당 정책위부의장",국회의원,"1972/07/15,(43세)",2261201,새누리당,없음,100120219
/photo_20160413/Sd2600/Gsg2612/Sgg2261201/Hb100118840/gicho/thumbnail.100118840.jpg,박종훈,남,부산광역시 금정구 온천장로,부산대 법무석사 졸업,"(현)더민주 부산시 청년위원장,(현)법률사무소 내일 대표",변호사,"1983/10/30,(32세)",2261201,더불어민주당,없음,100118840
