candidacy_img,name,gender,address,education,experience,job,birth,district_code,party,criminal,candidacy_id
/photo_20160413/Sd4900/Gsg4901/Sgg2490102/Hb100118825/gicho/thumbnail.100118825.jpg,부상일,남,제주특별자치도 제주시 연삼로,서울대학교 법과대학 사법학과 졸업,"(전)제주대학교 법정대학 법학전문대학원 교수,(전)한나라당((현)새누리당)제주도당위원장",변호사,"1971/08/19,(44세)",2490102,새누리당,없음,100118825
/photo_20160413/Sd4900/Gsg4901/Sgg2490102/Hb100118984/gicho/thumbnail.100118984.jpg,오영훈,남,제주특별자치도 제주시 신산로15길,제주대학교 경영대학원 졸업(경영학 석사),"(전)제주특별자치도의회 민주당 원내대표,(전)8,9대 제주특별자치도의회 의원",(사)제주미래비전연구원장,"1968/12/14,(47세)",2490102,더불어민주당,1건,100118984
/photo_20160413/Sd4900/Gsg4901/Sgg2490102/Hb100118846/gicho/thumbnail.100118846.jpg,차주홍,남,제주특별자치도 제주시 조천읍 신촌9길,제주대학교 경영대학원 졸업(석사),"(전)한국방송통신대학교 제주지역 제17대 총학생회장,(현)한나라당 부총재",(주)대명교통 대표이사,"1958/03/27,(58세)",2490102,한나라당,6건,100118846
/photo_20160413/Sd4900/Gsg4901/Sgg2490101/Hb100118454/gicho/thumbnail.100118454.jpg,양치석,남,제주특별자치도 제주시 애월읍 하귀3길,한국방송통신대학교 경영학과 재학,"(전)제주도 농축산식품국장,(현)새누리당제주도당부위원장",정당인,"1957/06/15,(58세)",2490101,새누리당,없음,100118454
/photo_20160413/Sd4900/Gsg4901/Sgg2490101/Hb100119827/gicho/thumbnail.100119827.jpg,강창일,남,제주특별자치도 제주시 과원북2길,"동경대학대학원 석·박사수료, 문학박사/동양사학('85.4.~'94.3.)","(전)국회 산업통상자원위원장,(현)국회 예산결산특별위원회 위원",국회의원,"1952/01/28,(64세)",2490101,더불어민주당,없음,100119827
/photo_20160413/Sd4600/Gsg4621/Sgg2462101/Hb100119800/gicho/thumbnail.100119800.jpg,주영순,남,전라남도 무안군 삼향읍 남악4로82번길,목포해양고등학교(현 목포해양대학교) 졸업,"(전)새누리당 전남도당위원장,(전)목포상공회의소 회장 3선",국회의원,"1946/04/08,(70세)",2462101,새누리당,없음,100119800
/photo_20160413/Sd4600/Gsg4621/Sgg2462101/Hb100118431/gicho/thumbnail.100118431.gif,서삼석,남,전라남도 무안군 무안읍 하마로,전남대학교 일반대학원 졸업(NGO학 박사),"(전)민선 3,4,5기 무안군수,(전)제 5, 6대 전라남도의원",정당인,"1959/08/03,(56세)",2462101,더불어민주당,없음,100118431
/photo_20160413/Sd4600/Gsg4621/Sgg2462101/Hb100120245/gicho/thumbnail.100120245.JPG,박준영,남,전라남도 무안군 삼향읍 남악5로22번길,성균관대학교 대학원 신문학전공(정치학 박사),"(전)청와대비서실 공보수석비서관겸 대변인,(전)전라남도 3선 도지사",정당인,"1946/10/21,(69세)",2462101,국민의당,없음,100120245
/photo_20160413/Sd4600/Gsg4621/Sgg2462101/Hb100120175/gicho/thumbnail.100120175.jpg,장문규,남,전라남도 영암군 삼호읍 삼호중앙로,목포대학교 경영학과 4년 제적,"(전)목포노동자회 회장,(전)금속노동조합 전남서남지역지회 지회장",노동운동가,"1968/01/19,(48세)",2462101,정의당,2건,100120175
/photo_20160413/Sd4600/Gsg4615/Sgg2461201/Hb100120185/gicho/thumbnail.100120185.jpg,신문식,남,전라남도 고흥군 포두면 봉림안길,한양대학교 행정.자치대학원 석사과정 중퇴(2004.03.02~2006.09.29),"(전)국회정책연구위원(별정직공무원 1급상당),(현)제19대 국회의원(농림축산식품해양수산위원회)",국회의원,"1955/03/28,(61세)",2461201,더불어민주당,없음,100120185
/photo_20160413/Sd4600/Gsg4615/Sgg2461201/Hb100120179/gicho/thumbnail.100120179.jpg,황주홍,남,전라남도 강진군 강진읍 동성로,미주리대학 정치학박사(1985년~1989년),"(전)강진군수 3선,(현)국회의원",국회의원,"1952/02/27,(64세)",2461201,국민의당,1건,100120179
/photo_20160413/Sd4600/Gsg4615/Sgg2461201/Hb100120375/gicho/thumbnail.100120375.jpg,위두환,남,전라남도 장흥군 장평면 노루목길,강진농업고등학교 졸업,"(전)전국농민회총연맹 사무총장,(현)장흥군농민회장",농업,"1965/10/23,(50세)",2461201,민중연합당,5건,100120375
/photo_20160413/Sd4600/Gsg4618/Sgg2461801/Hb100119646/gicho/thumbnail.100119646.jpg,명욱재,남,전라남도 해남군 화산면 사포길,화산남초등학교 졸업,"(전)제1대, 3대 해남군의회의원,(전)새누리당 해남군완도군진도군 당협위원장",정당인,"1946/02/28,(70세)",2461801,새누리당,2건,100119646
/photo_20160413/Sd4600/Gsg4618/Sgg2461801/Hb100119828/gicho/thumbnail.100119828.jpg,김영록,남,전라남도 완도군 고금면 고금동로647번길,미국 시라큐스대학교 맥스웰대학원(전공 : 행정학석사) 졸업(1985.8~1987.6),"(전)더불어민주당 수석대변인,(현)19대 국회의원",국회의원,"1955/02/17,(61세)",2461801,더불어민주당,없음,100119828
/photo_20160413/Sd4600/Gsg4622/Sgg2462202/Hb100120266/gicho/thumbnail.100120266.jpg,이개호,남,전라남도 담양군 금성면 반디길,전남대학교 상과대학 경영학과 졸업,"(전)전라남도 행정부지사,(현)19대 국회의원",국회의원,"1959/06/23,(56세)",2462202,더불어민주당,없음,100120266
/photo_20160413/Sd4600/Gsg4607/Sgg2460702/Hb100120064/gicho/thumbnail.100120064.jpg,이승안,남,전라남도 광양시 진등길,전남대학교 공과대학 계측공학과 졸업,"(전)포스코 광양제철소 패밀리사 대표이사 사장,(전)새누리당 광양시구례군 당원협의회 위원장",순천제일대학교 겸임교수,"1953/11/27,(62세)",2460702,새누리당,없음,100120064
/photo_20160413/Sd4600/Gsg4607/Sgg2460702/Hb100120093/gicho/thumbnail.100120093.jpg,우윤근,남,전라남도 광양시 광양읍 용강1길,전남대학교 일반대학원 법학과 졸업(법학박사),"(전)새정치민주연합 원내대표,(현)더불어민주당 비대위원 겸 선대위원",국회의원,"1957/09/24,(58세)",2460702,더불어민주당,없음,100120093
/photo_20160413/Sd4600/Gsg4607/Sgg2460702/Hb100119114/gicho/thumbnail.100119114.jpg,정인화,남,전라남도 광양시 광장로,한양대학교 국제관광대학원 관광정책개발학과 졸업(석사),"(전)광양·여수부시장,(전)전남관광문화국장",정당인,"1957/07/27,(58세)",2460702,국민의당,없음,100119114
/photo_20160413/Sd4600/Gsg4607/Sgg2460702/Hb100119786/gicho/thumbnail.100119786.jpg,유현주,여,전라남도 광양시 행정1길,이화여자대학교 과학교육과 졸업,"(전)전라남도의회 의원,(전)전남진보연대 집행위원장",정당인,"1971/03/18,(45세)",2460702,민중연합당,없음,100119786
/photo_20160413/Sd4900/Gsg4902/Sgg2490201/Hb100118845/gicho/thumbnail.100118845.jpg,강지용,남,제주특별자치도 서귀포시 하논로,고려대학교 농업경제학과 대학원  졸업(경제학 박사),"(전) 새누리당 서귀포시 당협위원장,(현) 제주대학교 산업응용경제학과 교수",제주대학교 교수,"1952/08/27,(63세)",2490201,새누리당,1건,100118845
/photo_20160413/Sd4900/Gsg4902/Sgg2490201/Hb100119000/gicho/thumbnail.100119000.jpg,위성곤,남,제주특별자치도 서귀포시 태평로,제주대학교 행정대학원(석사) 정치외교학과 정치학전공 수료,"(전)제주특별자치도의원(8, 9, 10대),(전)제주대학교 총학생회장",정당인,"1968/01/20,(48세)",2490201,더불어민주당,1건,100119000
/photo_20160413/Sd4600/Gsg4607/Sgg2460702/Hb100119250/gicho/thumbnail.100119250.jpg,장대범,남,전라남도 광양시 광양읍 서평1길,순천대학교 인문예술대학 사회체육학과 졸업,"(현)월드비전 후원 회원,(현)유니세프 후원회원",피아노조율사,"1977/10/28,(38세)",2460702,무소속,없음,100119250
/photo_20160413/Sd4600/Gsg4606/Sgg2460601/Hb100119299/gicho/thumbnail.100119299.jpg,김종우,남,전라남도 나주시 동강면 진천길,전남대학교 농업개발대학원 농업개발학과 졸업(농학석사),"(전)동강농협 조합장 8년 역임,(현)민족통일 나주시 협의회장",정당인,"1957/10/18,(58세)",2460601,새누리당,1건,100119299
/photo_20160413/Sd4600/Gsg4606/Sgg2460601/Hb100119631/gicho/thumbnail.100119631.jpg,신정훈,남,전라남도 나주시 왕곡면 장산길,고려대학교 신문방송학과 졸업,"(전)민선 3,4기 나주시장,(현)국회의원",국회의원,"1964/12/06,(51세)",2460601,더불어민주당,5건,100119631
/photo_20160413/Sd4600/Gsg4604/Sgg2460403/Hb100119888/gicho/thumbnail.100119888.jpg,이정현,남,전라남도 순천시 해룡면 대석길,동국대학교 정치외교학과 졸업,"(전)대통령비서실 정무수석.홍보수석,(현)제19대 국회의원(순천시곡성군)",국회의원,"1958/09/01,(57세)",2460403,새누리당,없음,100119888
/photo_20160413/Sd4600/Gsg4604/Sgg2460403/Hb100118650/gicho/thumbnail.100118650.jpg,노관규,남,전라남도 순천시 왕궁길,한국방송통신대학교 경영학과 1년 제적(1986. 3. 2.~1991. 12. 19.),"(전)민선 4,5기 순천시장,(전)새천년민주당 예결산위원장",변호사,"1960/09/24,(55세)",2460403,더불어민주당,없음,100118650
/photo_20160413/Sd4600/Gsg4604/Sgg2460403/Hb100119248/gicho/thumbnail.100119248.jpg,구희승,남,전라남도 순천시 연향중앙상가길,서울대학교 경제학과 졸업,"(전)산업자원부 서기관(제29회 행정고시 합격),(전)광주지방법원 판사(제40회 사법시험 합격)",변호사,"1962/11/15,(53세)",2460403,국민의당,없음,100119248
/photo_20160413/Sd4600/Gsg4602/Sgg2460202/Hb100120078/gicho/thumbnail.100120078.jpg,주승용,남,전라남도 여수시 소라면 상세동길,전남대학교 대학원 수산과학과 졸업(이학박사),"(현)19대 국회의원,(현)국민의당 원내대표",국회의원,"1952/07/27,(63세)",2460202,국민의당,없음,100120078
/photo_20160413/Sd4600/Gsg4602/Sgg2460202/Hb100119042/gicho/thumbnail.100119042.jpg,황필환,남,전라남도 여수시 쌍봉로,전남대학교 화학공학과 제적[2002.3.2-2010.10.26],"(전)여천청년회의소 감사,(현)정의당 청년일자리 추진단 단장",정당인,"1982/03/14,(34세)",2460202,정의당,없음,100119042
/photo_20160413/Sd4600/Gsg4601/Sgg2460101/Hb100118373/gicho/thumbnail.100118373.jpg,박석만,남,전라남도 목포시 원산주택로,성균관대학교 행정학과 졸업,"(전)국가정보원근무,(전)로펌 H&P 상임고문",정당인,"1966/03/17,(50세)",2460101,새누리당,1건,100118373
/photo_20160413/Sd4600/Gsg4601/Sgg2460101/Hb100118776/gicho/thumbnail.100118776.jpg,조상기,남,전라남도 목포시 평화로,서울대학교 철학과 졸업,"(전)한겨례신문 직선 편집국장,(전)한국방송공사KBS 이사",정당인,"1950/02/26,(66세)",2460101,더불어민주당,없음,100118776
/photo_20160413/Sd4600/Gsg4601/Sgg2460101/Hb100120234/gicho/thumbnail.100120234.jpg,박지원,남,전라남도 목포시 신흥로,단국대학교 상학과 졸업,"(전)김대중 대통령 비서실장,(전)민주당 원내대표",국회의원,"1942/06/05,(73세)",2460101,국민의당,1건,100120234
/photo_20160413/Sd4600/Gsg4601/Sgg2460101/Hb100120296/gicho/thumbnail.100120296.jpg,문보현,남,전라남도 목포시 삼학로,나고야대학대학원 법학박사과정수료(2000.4.1~2006.3.31.),"(전)목포대학교 총학생회장,(현)정의당 정책연구위원",정당인,"1965/05/19,(50세)",2460101,정의당,1건,100120296
/photo_20160413/Sd4700/Gsg4722/Sgg2472201/Hb100119679/gicho/thumbnail.100119679.JPG,강석호,남,경상북도 영덕군 영덕읍 군청길,한국외국어대학교 스페인어과 졸업,"(전) 새누리당 제1사무부총장,(현) 제19대 국회의원",정치인(국회의원),"1955/12/03,(60세)",2472201,새누리당,없음,100119679
/photo_20160413/Sd4700/Gsg4713/Sgg2471302/Hb100120226/gicho/thumbnail.100120226.jpg,최경환,남,경상북도 경산시 선비길,"미국 위스콘신대학교 대학원 경제학 졸업(경제학박사, 1987.9~1991.5)","(전)새누리당 원내대표,(전)경제부총리 겸 기획재정부장관",국회의원,"1955/02/27,(61세)",2471302,새누리당,없음,100120226
/photo_20160413/Sd4700/Gsg4713/Sgg2471302/Hb100119367/gicho/thumbnail.100119367.jpg,배윤주,여,경상북도 경산시 경산로15길,경산대학교(현.대구한의대학교) 보건관리학전공/산업안전보건학 졸업,"(전)경상병원 노동조합 사무장,(현)정의당 전국위원",정당인,"1979/04/23,(36세)",2471302,정의당,1건,100119367
/photo_20160413/Sd4600/Gsg4601/Sgg2460101/Hb100119283/gicho/thumbnail.100119283.jpg,김한창,남,전라남도 목포시 상동로,고려대학교 일반대학원 행정학 박사,"(전)국민권익위원회 상근 전문위원,(전)행정부공무원노동조합 정책연구소 소장",동국대학교 객원교수,"1972/05/31,(43세)",2460101,무소속,없음,100119283
/photo_20160413/Sd4600/Gsg4601/Sgg2460101/Hb100119630/gicho/thumbnail.100119630.jpg,송태화,남,전라남도 목포시 용당로196번길,미기재,"(전)목포 광역신문 사장,(전)녹색연합협회 목포지회장",(주)제이앤 컴퍼니 대표이사,"1962/03/21,(54세)",2460101,무소속,2건,100119630
/photo_20160413/Sd4600/Gsg4601/Sgg2460101/Hb100118481/gicho/thumbnail.100118481.jpg,유선호,남,전라남도 목포시 원형서로,서울대학교 대학원 법학과 졸업,"(전)18대국회 법사위원장,(전)김대중 대통령 청와대 정무수석",변호사,"1953/09/27,(62세)",2460101,무소속,없음,100118481
/photo_20160413/Sd4600/Gsg4602/Sgg2460201/Hb100118509/gicho/thumbnail.100118509.jpg,송대수,남,전라남도 여수시 여문2로,전남대학교 산업공학과 석사졸업(해양토목전공),"(전)전라남도의회 부의장,(전)호남권 광역발전위원회 위원",정당인,"1956/03/22,(60세)",2460201,더불어민주당,없음,100118509
/photo_20160413/Sd4700/Gsg4717/Sgg2471701/Hb100119799/gicho/thumbnail.100119799.jpg,이완영,남,경상북도 칠곡군 왜관읍 석전로,영남대학교 행정학과 졸업,"(전)대구지방노동청장,(현)국회의원",국회의원,"1957/07/07,(58세)",2471701,새누리당,없음,100119799
/photo_20160413/Sd4700/Gsg4717/Sgg2471701/Hb100120130/gicho/thumbnail.100120130.jpg,박장호,남,경상북도 고령군 대가야읍 덕경길,대구대학교 대학원 석사과정 경제학과(경제정책전공) 수료,"(전)주식회사 대가야신문 대표이사(발행인),(현)더불어민주당 부대변인",정당인,"1974/02/06,(42세)",2471701,더불어민주당,없음,100120130
/photo_20160413/Sd2800/Gsg2808/Sgg2280803/Hb100120377/gicho/thumbnail.100120377.jpg,황우여,남,인천광역시 서구 고산후로78번길,서울대학교 대학원 법학과 졸업(법학박사),"(전) 사회부총리 겸 교육부장관,(현) 제19대 국회의원(5선)",제19대 국회의원,"1947/08/03,(68세)",2280803,새누리당,없음,100120377
/photo_20160413/Sd2800/Gsg2808/Sgg2280803/Hb100118330/gicho/thumbnail.100118330.jpg,신동근,남,인천광역시 서구 버들로,서울대학교 치의학과 대학원(박사과정) 수료,"(전)인천광역시 정무부시장,(전)새정치민주연합 인천광역시당 위원장",치과의사,"1961/12/22,(54세)",2280803,더불어민주당,1건,100118330
/photo_20160413/Sd2800/Gsg2808/Sgg2280802/Hb100119555/gicho/thumbnail.100119555.jpg,이학재,남,인천광역시 서구 청라에메랄드로,중앙대학교 대학원 지역사회개발학과 졸업(경제학 박사),"(현)제19대 국회의원(재선),(전)새누리당 박근혜 대통령후보 비서실장",국회의원,"1964/08/19,(51세)",2280802,새누리당,1건,100119555
/photo_20160413/Sd2800/Gsg2808/Sgg2280802/Hb100119344/gicho/thumbnail.100119344.jpg,김교흥,남,인천광역시 서구 원적로124번길,동국대학교 대학원 정치학과 박사과정 수료,"(전)17대 국회의원,(전)인천시 정무부시장",가천대학교 교육대학원 초빙교수,"1960/08/30,(55세)",2280802,더불어민주당,1건,100119344
/photo_20160413/Sd2800/Gsg2808/Sgg2280802/Hb100120573/gicho/thumbnail.100120573.jpg,안생준,남,인천광역시 서구 원적로124번길,이원초등학교 졸업,"(전)인천시 서구의회 5대 기초의원,(현)재인 서구 충청향우회 고문",시영운수 대표이사,"1948/10/21,(67세)",2280802,무소속,2건,100120573
/photo_20160413/Sd1100/Gsg1122/Sgg2112202/Hb100118501/gicho/thumbnail.100118501.jpg,박성중,남,서울특별시 서초구 방배로1길,성균관대학교 도시행정학전공 행정학 박사,"(전)서초구청장,(전)사랑의 열매 사무총장",미래도시연구소 소장,"1958/08/01,(57세)",2112202,새누리당,없음,100118501
/photo_20160413/Sd1100/Gsg1122/Sgg2112202/Hb100120574/gicho/thumbnail.100120574.jpg,조순형,남,서울특별시 서초구 청룡마을1길,미기재,"(전)서울시의회의원,(현)서울시호남향우회 총연합회 서초·강남 회장",정당인,"1944/01/04,(72세)",2112202,국민의당,3건,100120574
/photo_20160413/Sd1100/Gsg1123/Sgg2112303/Hb100118560/gicho/thumbnail.100118560.jpg,이은재,여,서울특별시 강남구 봉은사로113길,미국 클레어몬트 대학원 행정학 박사(1983.9.~1986.5),"(전)건국대 행정대학원장,(전)제18대 국회의원",건국대학교 교수,"1952/03/27,(64세)",2112303,새누리당,없음,100118560
/photo_20160413/Sd1100/Gsg1123/Sgg2112303/Hb100120373/gicho/thumbnail.100120373.jpg,전원근,남,서울특별시 강남구 영동대로118길,경희대학교 대학원 정치학과 졸업(정치학박사),"(전)경희대학교 행정대학원 겸임교수,(현)더불어민주당 강남(병)지역위원장",정당인,"1953/09/10,(62세)",2112303,더불어민주당,1건,100120373
/photo_20160413/Sd1100/Gsg1123/Sgg2112303/Hb100120567/gicho/thumbnail.100120567.jpg,양한별,남,서울특별시 서초구 남부순환로296길,한국방송통신대학교 법학과 졸업,"(전)18,19대 서초구갑선거구 국회의원후보",정당인,"1956/07/20,(59세)",2112303,고용복지연금선진화연대,없음,100120567
/photo_20160413/Sd1100/Gsg1123/Sgg2112303/Hb100119192/gicho/thumbnail.100119192.jpg,양영철,남,서울특별시 강남구 압구정로,고려대학교 건축공학과 졸업,"(전)양씨중앙종친회 회장,(현)재단법인 고조선황조묘사재단 이사회장",건축사,"1944/12/11,(71세)",2112303,한나라당,2건,100119192
/photo_20160413/Sd1100/Gsg1123/Sgg2112302/Hb100119979/gicho/thumbnail.100119979.jpg,김종훈,남,서울특별시 강남구 헌릉로590길,연세대학교 경영학과 졸업,"(전)한미 FTA 협상 수석대표,(현)강남구을 국회의원",국회의원,"1952/05/05,(63세)",2112302,새누리당,없음,100119979
/photo_20160413/Sd1100/Gsg1123/Sgg2112302/Hb100118491/gicho/thumbnail.100118491.jpg,전현희,여,서울특별시 강남구 삼성로,고려대학교 법무대학원 의료법학(석사과정)졸업,"(전)제18대 국회의원,(현)변호사 전현희 법률사무소 대표",변호사,"1964/11/04,(51세)",2112302,더불어민주당,없음,100118491
/photo_20160413/Sd1100/Gsg1123/Sgg2112302/Hb100118800/gicho/thumbnail.100118800.jpg,김광종,남,서울특별시 강남구 자곡로,서울대학교 외교학과 졸업,"(전)19대 국회의원 선거 강남을 출마,(현)아리랑당 창당 추진위 대표",정치인,"1962/07/25,(53세)",2112302,무소속,없음,100118800
/photo_20160413/Sd1100/Gsg1123/Sgg2112301/Hb100118548/gicho/thumbnail.100118548.jpg,이종구,남,서울특별시 강남구 도산대로81길,서울대학교 경제학과 졸업,"(전)17대,18대 국회의원,(전)재정경제부 금융정책국장",정당인,"1950/09/22,(65세)",2112301,새누리당,없음,100118548
/photo_20160413/Sd1100/Gsg1123/Sgg2112301/Hb100120562/gicho/thumbnail.100120562.jpg,김성곤,남,서울특별시 강남구 압구정로,美템플대학교대학원 철학박사(종교학)/1985.1~1991.5,"(전)제17대 국회 국방위원장,(현)제19대 국회 외교통일위원",국회의원,"1952/11/06,(63세)",2112301,더불어민주당,없음,100120562
/photo_20160413/Sd1100/Gsg1122/Sgg2112201/Hb100118522/gicho/thumbnail.100118522.jpg,이혜훈,여,서울특별시 서초구 반포대로,미국UCLA 경제학 박사(1988.09~1993.12),"(전)제17대·제18대 국회의원(서초구갑),(전)새누리당 최고위원",연세대학교 경제대학원 특임교수,"1964/06/15,(51세)",2112201,새누리당,없음,100118522
/photo_20160413/Sd1100/Gsg1122/Sgg2112201/Hb100120355/gicho/thumbnail.100120355.jpg,이정근,여,서울특별시 서초구 사평대로16길,호서대학교 벤처전문대학원 졸업(경영학 박사),"(현)주식회사 밈코리아 대표이사,(현)동국대학교 언론정보대학원 겸임교수",경영인,"1962/11/06,(53세)",2112201,더불어민주당,없음,100120355
/photo_20160413/Sd1100/Gsg1121/Sgg2112102/Hb100119314/gicho/thumbnail.100119314.jpg,오신환,남,서울특별시 관악구 남부순환로,고려대학교 정책대학원 아태지역 연구학과 석사과정 수료,"(현)관악구을 국회의원,(현)새누리당 재능나눔위원장",국회의원,"1971/02/07,(45세)",2112102,새누리당,없음,100119314
/photo_20160413/Sd1100/Gsg1121/Sgg2112102/Hb100118916/gicho/thumbnail.100118916.jpg,정태호,남,서울특별시 관악구 신림로29길,서울대학교 사회복지학과 졸업,"(전)김대중대통령직 인수위 행정관,(전)노무현대통령 청와대 대변인",정당인,"1963/03/20,(53세)",2112102,더불어민주당,2건,100118916
/photo_20160413/Sd1100/Gsg1121/Sgg2112102/Hb100118968/gicho/thumbnail.100118968.jpg,송광호,남,서울특별시 관악구 서원1길,호원대학교 건축학과 1학년 재학,"(현)민주당 중앙당 정책위 부의장,(현)민주당 서울특별시당 관악구(을)지역위원장",건설업,"1959/09/17,(56세)",2112102,민주당,3건,100118968
/photo_20160413/Sd1100/Gsg1125/Sgg2112501/Hb100119645/gicho/thumbnail.100119645.jpg,신동우,남,서울특별시 강동구 동남로79길,"미국 펜실베니아대 대학원 졸업(경영학 석사,  1984-1986)","(전)민선3,4기 강동구청장,(현)제19대 국회의원",국회의원,"1953/06/06,(62세)",2112501,새누리당,없음,100119645
/photo_20160413/Sd1100/Gsg1125/Sgg2112501/Hb100119515/gicho/thumbnail.100119515.jpg,진선미,여,서울특별시 강동구 고덕로,성균관대학교 법학과 졸업,"(전)민주사회를 위한 변호사모임 여성인권위원장,(현)제19대 국회의원",국회의원,"1967/05/14,(48세)",2112501,더불어민주당,없음,100119515
/photo_20160413/Sd1100/Gsg1125/Sgg2112501/Hb100118861/gicho/thumbnail.100118861.jpg,박승진,남,서울특별시 강동구 고덕로62길,한국외국어대학교 경영대학원 졸업(경영학 석사),"(전) 남재준 국정원장 비서실장,(현) (사)건전미디어시민연대 이사장",사회단체인,"1967/12/01,(48세)",2112501,무소속,없음,100118861
/photo_20160413/Sd1100/Gsg1125/Sgg2112502/Hb100119768/gicho/thumbnail.100119768.jpg,이재영,남,서울특별시 강동구 성안로25길,연세대학교 행정대학원 국제관계·안보 졸업(국제학 석사),"(전)세계경제포럼(다보스포럼)아시아담당부국장,(현)19대 국회의원(비례대표)",국회의원,"1975/11/16,(40세)",2112502,새누리당,없음,100119768
/photo_20160413/Sd1100/Gsg1125/Sgg2112502/Hb100119490/gicho/thumbnail.100119490.jpg,심재권,남,서울특별시 강동구 양재대로,"호주 모나쉬대학 국제정치학 박사(Ph.D), 1986-1994","(전)시민일보 사장,(현)19대 국회의원",국회의원,"1946/08/15,(69세)",2112502,더불어민주당,1건,100119490
/photo_20160413/Sd1100/Gsg1125/Sgg2112502/Hb100119311/gicho/thumbnail.100119311.jpg,강연재,여,서울특별시 강동구 천호대로167길,고려대학교 정책대학원 경제정책학과 휴학중,"(전)대한변호사협회 사무차장 변호사,(현)사랑의 장기기증운동본부 홍보대사",변호사,"1975/09/14,(40세)",2112502,국민의당,1건,100119311
/photo_20160413/Sd1100/Gsg1124/Sgg2112402/Hb100119141/gicho/thumbnail.100119141.jpg,채현,남,서울특별시 송파구 가락로6길,고려대학교 법학과 졸업,"(전) 김현욱4선국회의원정책보좌관,(현) 고려대학교우회 상임이사",사단법인 국제외교안보포럼 사무총장,"1970/04/24,(45세)",2112402,무소속,없음,100119141
/photo_20160413/Sd1100/Gsg1124/Sgg2112403/Hb100119902/gicho/thumbnail.100119902.jpg,김을동,여,서울특별시 송파구 문정로,중앙대학교 법정대학 정치외교학과 1년 중퇴(1963.3.1~1964.3.1),"(현) 제18,19대 국회의원,(현) 새누리당 최고위원",정치인(국회의원),"1945/09/05,(70세)",2112403,새누리당,없음,100119902
/photo_20160413/Sd1100/Gsg1124/Sgg2112403/Hb100119315/gicho/thumbnail.100119315.jpg,남인순,여,서울특별시 송파구 송파대로28길,성공회대학교 시민사회복지대학원 사회복지학과 졸업(사회복지학석사),"(전) 민주통합당 최고위원,(현) 국회의원",국회의원,"1958/11/05,(57세)",2112403,더불어민주당,없음,100119315
/photo_20160413/Sd1100/Gsg1124/Sgg2112403/Hb100120098/gicho/thumbnail.100120098.jpg,차성환,남,서울특별시 송파구 위례성대로20길,연세대학교 행정대학원 졸업(행정학석사),"(전)제4대·5대 서울시의원,(현)안철수와 함께하는 변화와 희망 송파 대표",정당인,"1962/01/01,(54세)",2112403,국민의당,없음,100120098
/photo_20160413/Sd1100/Gsg1121/Sgg2112101/Hb100118652/gicho/thumbnail.100118652.jpg,원영섭,남,서울특별시 관악구 남부순환로244가길,서울대학교 공과대학 건축학과 졸업,"(현)새누리당 법률지원단 위원,(현)중앙대학교 건설대학원 겸임교수",법률사무소 집 대표변호사,"1978/01/25,(38세)",2112101,새누리당,1건,100118652
/photo_20160413/Sd1100/Gsg1121/Sgg2112101/Hb100119643/gicho/thumbnail.100119643.jpg,유기홍,남,서울특별시 관악구 성현로,서울대학교 국사학과 졸업,"(현)더불어민주당 교육특별위원장,(현)관악갑 국회의원",국회의원,"1958/06/11,(57세)",2112101,더불어민주당,1건,100119643
/photo_20160413/Sd1100/Gsg1121/Sgg2112101/Hb100120020/gicho/thumbnail.100120020.jpg,김성식,남,서울특별시 관악구 은천로,서울대학교 경제학과 졸업,"(전)관악구갑 국회의원,(현)국민의당 최고위원",정당인,"1958/12/16,(57세)",2112101,국민의당,1건,100120020
/photo_20160413/Sd1100/Gsg1121/Sgg2112101/Hb100119142/gicho/thumbnail.100119142.jpg,이동영,남,서울특별시 관악구 국회단지13길,경기대학교 경영학과 졸업,"(전)5,6대 관악구의원,(현)정의당 정책위부의장",정당인,"1971/11/12,(44세)",2112101,정의당,1건,100119142
/photo_20160413/Sd1100/Gsg1121/Sgg2112101/Hb100120325/gicho/thumbnail.100120325.jpg,연시영,여,서울특별시 관악구 은천로,동덕여자대학교 국제경영학과 수료,"(현)민중연합당(흙수저당) 관악구 위원장,(현)관악구 청년센터 더나은 대표",정당인,"1989/04/23,(26세)",2112101,민중연합당,없음,100120325
/photo_20160413/Sd1100/Gsg1120/Sgg2112002/Hb100119754/gicho/thumbnail.100119754.jpg,나경원,여,서울특별시 동작구 사당로,서울대학교 대학원 법학석사,"(전)한나라당 최고위원,(현)국회 외교통일위원회 위원장",정당인,"1963/12/06,(52세)",2112002,새누리당,없음,100119754
/photo_20160413/Sd1100/Gsg1120/Sgg2112002/Hb100118788/gicho/thumbnail.100118788.jpg,허동준,남,서울특별시 동작구 사당로27길,중앙대학교대학원 행정학과 박사과정 수료,"(현)더불어민주당 동작구을지역위원회위원장,(현)노무현재단 기획위원",정당인,"1968/09/16,(47세)",2112002,더불어민주당,4건,100118788
/photo_20160413/Sd1100/Gsg1120/Sgg2112002/Hb100120177/gicho/thumbnail.100120177.jpg,장진영,남,서울특별시 동작구 사당로16길,서강대학교 법학과 졸업,"(전)대한변호사협회 대변인,(현)국민의당 대변인",변호사,"1971/06/30,(44세)",2112002,국민의당,없음,100120177
